Desligamento;Ex-trainee;Data de nascimento;Sexo;Data de admissão;Cargo;Área;Salário mensal médio;Posição crítica;Gestor;Avaliação de desempenho;Distância residência trabalho (Km);Tempo deslocamento (min);Turnover mercado;
0;0;20/05/1986;M;12/26/12;516;Operacional ;R$ 2.388,33;0;43;OTIMO;3;2;0,13;
0;0;18/08/1995;M;01/02/2013;156;Operacional ;R$ 2.965,00;0;351;OTIMO;15;10;0,25;
0;0;16/01/1993;M;01/02/2013;607;Operacional ;R$ 6.061,67;0;664;BOM;11;7;0,17;
0;0;30/12/1996;M;01/02/2013;608;Operacional ;R$ 5.081,67;0;582;BOM;10;6;0,06;
0;0;31/08/1995;F;01/02/2013;123;Administrativo;R$ 5.238,33;0;108;BOM;24;16;0,26;
0;0;22/07/1978;F;01/07/2013;609;Administrativo;R$ 7.150,00;0;618;OTIMO;13;9;0,25;
0;0;28/12/1986;M;1/14/13;610;Administrativo;R$ 5.941,67;0;650;BOM;8;5;0,25;
1;0;20/06/1997;F;01/07/2013;586;Administrativo;R$ 12.171,67;1;648;BOM;14;9;0,02;
0;0;18/01/1996;M;1/14/13;604;Operacional ;R$ 4.035,00;0;591;OTIMO;16;11;0,16;
1;0;13/02/1997;F;1/14/13;540;Administrativo;R$ 4.000,00;0;91;BOM;19;13;0,1;
0;0;26/03/1997;M;1/14/13;348;Administrativo;R$ 8.705,00;1;87;BOM;9;6;0,04;
0;0;25/08/1996;F;01/07/2013;375;Administrativo;R$ 5.475,00;0;255;BOM;19;13;0,14;
0;0;15/06/1996;M;1/21/13;225;Operacional ;R$ 4.390,00;0;225;BOM;18;12;0,07;
0;0;29/04/1997;M;1/21/13;594;Operacional ;R$ 2.958,33;0;665;BOM;2;1;0,06;
0;0;24/06/1997;M;1/21/13;173;Operacional ;R$ 2.410,00;0;167;BOM;3;2;0,16;
0;0;13/01/1996;M;1/21/13;90;Administrativo;R$ 5.556,67;0;666;BOM;29;20;0,23;
0;0;13/08/1997;M;1/21/13;49;Operacional ;R$ 3.300,00;0;325;OTIMO;21;14;0,08;
0;0;20/10/1997;M;1/21/13;495;Operacional ;R$ 3.330,00;0;334;INSATISFATORIO;31;21;0,02;
0;0;26/11/1997;M;1/21/13;288;Operacional ;R$ 3.778,33;0;319;BOM;21;14;0,13;
0;0;13/07/1993;M;1/21/13;222;Operacional ;R$ 3.121,67;0;331;OTIMO;9;6;0,23;
0;0;21/12/1997;F;1/28/13;611;Administrativo;R$ 4.056,67;0;606;OTIMO;1;0;0,12;
0;0;19/09/1983;M;02/04/2013;288;Operacional ;R$ 3.780,00;0;667;BOM;31;21;0,13;
0;0;15/08/1997;M;02/04/2013;612;Operacional ;R$ 3.588,33;0;639;BOM;31;21;0,05;
0;0;04/11/1990;F;02/04/2013;90;Administrativo;R$ 5.466,67;0;668;OTIMO;1;0;0,23;
0;0;04/04/1980;M;02/04/2013;613;Operacional ;R$ 4.468,33;0;669;BOM;10;6;0,18;
0;0;12/05/1974;M;02/04/2013;11;Operacional ;R$ 2.011,67;0;105;BOM;1;0;0,26;
0;0;05/09/1991;M;02/04/2013;113;Operacional ;R$ 2.340,00;0;609;BOM;23;15;0,1;
0;0;8/18/94;M;2/13/13;154;Operacional ;R$ 2.535,00;0;260;OTIMO;5;3;0,11;
0;0;7/17/78;M;2/13/13;516;Operacional ;R$ 2.403,33;0;43;OTIMO;26;18;0,13;
0;0;5/23/75;M;2/13/13;516;Operacional ;R$ 2.403,33;0;43;BOM;15;10;0,13;
0;0;11/20/84;M;2/18/13;11;Operacional ;R$ 2.553,33;0;670;INSATISFATORIO;27;18;0,26;
0;0;4/28/93;M;2/18/13;614;Operacional ;R$ 2.953,33;0;275;OTIMO;24;16;0,18;
0;0;7/25/85;M;2/18/13;485;Operacional ;R$ 5.766,67;0;544;OTIMO;9;6;0,2;
0;0;4/13/91;M;2/18/13;113;Operacional ;R$ 3.248,33;0;11;OTIMO;20;13;0,1;
0;0;10/12/1993;M;2/18/13;498;Operacional ;R$ 3.303,33;0;656;OTIMO;14;9;0,02;
0;0;10/04/1983;M;2/18/13;615;Operacional ;R$ 2.891,67;0;671;OTIMO;29;20;0,2;
0;0;6/24/87;M;2/18/13;616;Administrativo;R$ 12.596,67;0;672;BOM;18;12;0,19;
0;0;10/03/1986;M;2/25/13;73;Operacional ;R$ 3.031,67;0;462;OTIMO;2;1;0,22;
0;0;12/17/92;M;2/25/13;369;Operacional ;R$ 2.873,33;0;31;OTIMO;20;13;0,16;
0;0;3/16/91;M;2/25/13;222;Operacional ;R$ 3.121,67;0;31;BOM;23;15;0,23;
0;0;5/17/88;M;2/25/13;617;Operacional ;R$ 7.425,00;0;540;BOM;27;18;0,13;
0;0;12/19/81;F;03/04/2013;117;Administrativo;R$ 4.166,67;0;609;BOM;19;13;0,16;
0;0;12/08/1981;M;03/04/2013;166;Administrativo;R$ 3.750,00;0;73;BOM;24;16;0,15;
0;0;10/13/91;M;03/04/2013;288;Operacional ;R$ 3.445,00;0;315;INSATISFATORIO;32;22;0,13;
0;0;6/18/80;M;03/04/2013;618;Administrativo;R$ 4.576,67;0;673;OTIMO;17;11;0,24;
0;0;07/09/1993;M;03/04/2013;288;Operacional ;R$ 3.418,33;0;330;BOM;20;13;0,13;
0;0;8/29/91;F;03/04/2013;284;Operacional ;R$ 3.931,67;0;312;OTIMO;0;0;0,25;
0;0;7/27/82;M;03/04/2013;195;Operacional ;R$ 3.433,33;0;176;BOM;19;13;0,04;
0;0;05/03/1964;M;05/07/1986;619;Administrativo;R$ 13.353,33;0;569;OTIMO;31;21;0,12;
0;0;9/22/94;M;3/18/13;620;Operacional ;R$ 4.468,33;0;1;OTIMO;25;17;0,22;
0;0;10/08/1982;M;3/18/13;156;Operacional ;R$ 2.323,33;0;161;BOM;17;11;0,25;
0;0;10/30/79;M;03/04/2013;195;Operacional ;R$ 3.208,33;0;211;EXCELENTE;9;6;0,04;
0;0;10/17/91;M;3/18/13;621;Operacional ;R$ 5.591,67;0;674;BOM;18;12;0,09;
0;0;05/04/1992;M;3/18/13;622;Operacional ;R$ 3.556,67;0;84;OTIMO;9;6;0,03;
1;0;8/24/72;M;3/18/13;11;Operacional ;R$ 2.953,33;0;675;BOM;28;19;0,26;
0;0;1/25/91;M;3/18/13;623;Administrativo;R$ 3.000,00;0;676;BOM;6;4;0,19;
0;0;4/25/91;M;3/18/13;516;Operacional ;R$ 2.403,33;0;43;OTIMO;9;6;0,13;
0;0;10/13/90;M;3/18/13;455;Operacional ;R$ 2.403,33;0;29;BOM;29;20;0,25;
0;0;3/17/74;F;3/25/13;624;Gerência;R$ 23.500,00;1;309;OTIMO;5;3;0,21;
0;0;12/12/1985;M;04/01/2013;173;Operacional ;R$ 2.415,00;0;395;BOM;13;9;0,16;
0;0;7/13/94;M;04/01/2013;625;Operacional ;R$ 3.376,67;0;677;BOM;30;20;0,11;
0;0;5/22/83;M;04/01/2013;595;Operacional ;R$ 3.540,00;0;602;BOM;13;9;0,18;
0;0;9/21/84;M;04/01/2013;35;Administrativo;R$ 5.715,00;0;678;OTIMO;30;20;0,15;
0;0;10/24/88;M;04/01/2013;549;Operacional ;R$ 4.066,67;0;360;BOM;25;17;0,08;
0;0;7/28/86;M;04/01/2013;227;Operacional ;R$ 4.326,67;0;84;BOM;17;11;0,12;
0;0;01/11/1989;M;04/01/2013;626;Operacional ;R$ 3.138,33;0;472;OTIMO;32;22;0,08;
0;0;8/17/91;M;04/01/2013;627;Operacional ;R$ 3.435,00;0;679;OTIMO;6;4;0,04;
0;0;1/20/93;M;04/01/2013;628;Operacional ;R$ 3.043,33;0;472;BOM;21;14;0,18;
0;0;12/01/1986;M;04/01/2013;117;Administrativo;R$ 4.436,67;0;117;INSATISFATORIO;28;19;0,16;
0;0;3/18/86;M;04/01/2013;629;Operacional ;R$ 4.526,67;0;472;BOM;4;2;0,2;
0;0;8/17/93;M;04/02/2013;365;Operacional ;R$ 3.418,33;0;380;OTIMO;15;10;0,16;
0;0;6/26/82;M;04/01/2013;630;Operacional ;R$ 3.816,67;0;651;OTIMO;20;13;0,13;
0;0;8/31/90;M;04/01/2013;401;Administrativo;R$ 4.805,00;0;463;BOM;30;20;0,22;
0;0;1/17/82;M;04/08/2013;631;Operacional ;R$ 3.956,67;0;591;OTIMO;17;11;0,17;
0;0;9/30/80;M;04/08/2013;289;Administrativo;R$ 18.638,33;1;618;BOM;26;18;0,09;
0;0;07/05/1985;F;04/08/2013;507;Administrativo;R$ 1.645,00;0;554;BOM;12;8;0,17;
0;0;11/08/1988;M;04/08/2013;632;Operacional ;R$ 4.420,00;0;677;BOM;16;11;0,22;
0;0;05/04/1984;M;04/08/2013;629;Operacional ;R$ 4.288,33;0;472;BOM;27;18;0,2;
0;0;3/27/83;M;4/15/13;633;Operacional ;R$ 2.988,33;0;651;EXCELENTE;17;11;0,07;
0;0;10/01/1988;M;04/08/2013;634;Operacional ;R$ 5.441,67;0;402;INSATISFATORIO;5;3;0,09;
0;0;8/17/81;M;4/15/13;136;Operacional ;R$ 3.418,33;0;411;BOM;0;0;0,16;
0;0;10/12/1988;M;4/15/13;49;Operacional ;R$ 3.418,33;0;431;BOM;16;11;0,08;
0;0;01/01/1973;M;4/15/13;498;Operacional ;R$ 3.301,67;0;680;BOM;27;18;0,02;
0;0;2/26/94;M;4/15/13;285;Operacional ;R$ 4.193,33;0;431;OTIMO;1;0;0,09;
0;0;2/28/93;M;4/15/13;436;Operacional ;R$ 3.645,00;0;494;INSATISFATORIO;25;17;0,09;
0;0;2/21/85;M;4/15/13;607;Operacional ;R$ 6.546,67;0;681;BOM;15;10;0,17;
0;0;06/09/1990;M;4/15/13;156;Operacional ;R$ 2.323,33;0;161;OTIMO;19;13;0,25;
0;0;12/23/90;M;4/15/13;635;Operacional ;R$ 3.303,33;0;261;OTIMO;8;5;0,21;
0;0;01/01/1992;M;4/15/13;11;Operacional ;R$ 1.856,67;0;453;OTIMO;4;2;0,26;
0;0;02/02/1983;M;4/22/13;1;Operacional ;R$ 5.081,67;0;520;BOM;7;4;0,03;
0;0;10/03/1984;M;4/22/13;272;Operacional ;R$ 7.773,33;0;682;BOM;27;18;0,19;
0;0;02/06/1993;M;4/22/13;69;Operacional ;R$ 4.326,67;0;89;BOM;30;20;0,12;
0;0;9/16/91;M;05/06/2013;633;Operacional ;R$ 2.716,67;0;651;BOM;25;17;0,07;
0;0;10/16/87;M;05/02/2013;604;Operacional ;R$ 4.045,00;0;683;BOM;10;6;0,16;
1;0;08/05/1981;M;05/02/2013;620;Operacional ;R$ 4.245,00;0;1;BOM;10;6;0,22;
0;0;07/01/1978;M;05/02/2013;516;Operacional ;R$ 5.461,67;0;646;BOM;6;4;0,13;
0;0;8/15/60;M;4/15/13;636;Operacional ;R$ 6.310,00;0;530;BOM;14;9;0,1;
0;0;8/18/92;M;05/06/2013;241;Operacional ;R$ 3.116,67;0;54;BOM;1;0;0,13;
0;0;09/12/1978;M;05/06/2013;392;Operacional ;R$ 3.198,33;0;144;BOM;24;16;0,13;
0;0;10/26/93;M;05/06/2013;288;Operacional ;R$ 3.780,00;0;421;BOM;10;6;0,13;
0;0;05/10/1984;M;05/06/2013;35;Administrativo;R$ 7.455,00;0;347;OTIMO;14;9;0,15;
0;0;8/17/91;M;05/06/2013;49;Operacional ;R$ 3.418,33;0;684;BOM;20;13;0,08;
0;0;05/12/1993;M;05/06/2013;568;Operacional ;R$ 4.236,67;0;487;BOM;26;18;0,22;
0;0;8/13/87;M;5/13/13;154;Operacional ;R$ 2.270,00;0;72;BOM;24;16;0,11;
0;0;10/11/1957;M;5/14/86;637;Administrativo;R$ 9.168,33;0;685;BOM;6;4;0,12;
0;0;06/03/1994;M;5/20/13;365;Operacional ;R$ 3.418,33;0;559;BOM;27;18;0,16;
0;0;4/30/85;M;5/20/13;21;Operacional ;R$ 3.875,00;0;592;BOM;2;1;0,13;
0;0;08/08/1987;M;5/20/13;154;Operacional ;R$ 2.270,00;0;260;OTIMO;25;17;0,11;
0;0;12/08/1989;F;5/20/13;638;Operacional ;R$ 5.461,67;0;686;BOM;25;17;0,22;
0;0;10/17/93;M;5/20/13;639;Operacional ;R$ 6.156,67;0;687;BOM;23;15;0,14;
1;0;03/12/1978;M;5/20/13;113;Operacional ;R$ 2.406,67;0;152;OTIMO;27;18;0,1;
0;0;07/10/1984;M;5/27/13;640;Operacional ;R$ 2.953,33;0;688;BOM;25;17;0,11;
0;0;1/14/92;M;5/27/13;11;Operacional ;R$ 2.680,00;0;224;OTIMO;14;9;0,26;
0;0;07/09/1994;M;5/27/13;11;Operacional ;R$ 2.680,00;0;215;BOM;29;20;0,26;
0;0;3/16/81;M;06/03/2013;136;Operacional ;R$ 3.418,33;0;531;OTIMO;20;13;0,16;
0;0;05/02/1989;M;06/03/2013;548;Administrativo;R$ 11.163,33;0;689;OTIMO;14;9;0,14;
0;0;9/14/85;M;06/03/2013;641;Operacional ;R$ 2.870,00;0;359;BOM;17;11;0,08;
0;0;02/12/1992;M;06/03/2013;458;Operacional ;R$ 3.418,33;0;352;OTIMO;0;0;0,19;
0;0;11/05/1985;M;06/03/2013;173;Operacional ;R$ 2.818,33;0;447;BOM;1;0;0,16;
1;0;2/20/93;M;06/03/2013;173;Operacional ;R$ 3.098,33;0;447;BOM;21;14;0,16;
0;0;09/11/1984;M;06/10/2013;402;Operacional ;R$ 4.671,67;0;75;BOM;12;8;0,13;
0;0;12/21/92;M;6/17/13;546;Operacional ;R$ 3.013,33;0;509;BOM;0;0;0,14;
0;0;10/07/1981;M;6/17/13;516;Operacional ;R$ 4.096,67;0;580;BOM;24;16;0,13;
0;0;3/29/78;M;07/01/2013;594;Operacional ;R$ 2.958,33;0;133;BOM;15;10;0,06;
0;0;08/04/1982;M;6/17/13;642;Operacional ;R$ 4.788,33;0;580;OTIMO;15;10;0,07;
0;0;05/04/1984;F;6/17/13;643;Administrativo;R$ 5.115,00;0;412;BOM;28;19;0,05;
0;0;4/18/85;F;6/17/13;644;Administrativo;R$ 5.868,33;0;690;OTIMO;17;11;0,26;
0;0;1/26/85;M;6/25/13;173;Operacional ;R$ 2.818,33;0;186;BOM;30;20;0,16;
0;0;10/09/1982;M;6/25/13;173;Operacional ;R$ 2.818,33;0;447;OTIMO;20;13;0,16;
1;0;1/19/89;F;6/24/13;436;Operacional ;R$ 4.141,67;0;474;EXCELENTE;2;1;0,09;
0;0;1/25/91;M;6/24/13;156;Operacional ;R$ 3.925,00;0;44;OTIMO;27;18;0,25;
0;0;06/12/1979;F;07/01/2013;276;Administrativo;R$ 10.650,00;0;691;BOM;9;6;0,04;
0;0;3/18/89;M;07/01/2013;498;Operacional ;R$ 3.418,33;0;656;BOM;2;1;0,02;
1;0;07/04/1973;M;07/01/2013;645;Administrativo;R$ 5.783,33;0;692;OTIMO;15;10;0,06;
0;0;12/21/88;M;07/08/2013;421;Administrativo;R$ 3.740,00;0;693;BOM;21;14;0,02;
1;0;1/29/86;M;07/08/2013;646;Administrativo;R$ 6.305,00;0;694;BOM;7;4;0,02;
0;0;4/29/81;F;07/08/2013;320;Administrativo;R$ 1.775,00;0;625;BOM;27;18;0,17;
0;0;05/07/1994;F;7/15/13;495;Operacional ;R$ 3.495,00;0;214;BOM;26;18;0,02;
0;0;11/07/1982;M;7/15/13;647;Operacional ;R$ 1.846,67;0;279;OTIMO;7;4;0,04;
0;0;07/10/1994;M;7/15/13;288;Operacional ;R$ 3.780,00;0;605;BOM;19;13;0,13;
0;0;09/10/1981;M;7/15/13;154;Operacional ;R$ 2.535,00;0;260;BOM;13;9;0,11;
0;0;7/30/90;M;7/15/13;113;Operacional ;R$ 1.943,33;0;490;BOM;32;22;0,1;
0;0;7/26/90;M;7/15/13;436;Operacional ;R$ 4.306,67;0;474;OTIMO;19;13;0,09;
0;0;08/05/1986;M;7/22/13;510;Administrativo;R$ 7.833,33;0;48;BOM;6;4;0,26;
0;0;8/29/87;F;7/22/13;421;Administrativo;R$ 3.735,00;0;695;BOM;27;18;0,02;
0;0;08/03/1982;M;7/24/13;116;Operacional ;R$ 4.113,33;0;118;OTIMO;26;18;0,05;
0;0;04/09/1987;M;7/29/13;113;Operacional ;R$ 2.610,00;0;696;BOM;25;17;0,1;
0;0;11/10/1952;M;5/21/86;648;Operacional ;R$ 2.458,33;0;313;BOM;23;15;0,13;
0;0;1/31/61;M;5/30/86;649;Operacional ;R$ 4.910,00;0;521;BOM;9;6;0,2;
0;0;8/29/65;M;06/11/1986;650;Administrativo;R$ 5.971,67;0;399;INSATISFATORIO;28;19;0,18;
0;0;05/04/1966;M;6/30/86;651;Administrativo;R$ 11.491,67;0;539;EXCELENTE;2;1;0,21;
0;0;09/01/1966;M;02/09/1987;652;Operacional ;R$ 4.840,00;0;685;BOM;7;4;0,22;
0;0;02/05/1958;M;4/27/87;653;Operacional ;R$ 4.016,67;0;697;BOM;4;2;0,21;
0;0;2/27/64;M;06/03/1987;654;Operacional ;R$ 3.678,33;0;346;BOM;10;6;0,08;
0;0;11/06/1964;M;6/22/87;655;Operacional ;R$ 4.496,67;0;397;OTIMO;1;0;0,09;
0;0;06/03/1970;M;7/14/87;473;Operacional ;R$ 5.768,33;0;559;BOM;16;11;0,05;
0;0;4/23/70;M;7/14/87;656;Administrativo;R$ 7.028,33;0;314;BOM;16;11;0,05;
0;0;4/30/62;M;9/23/87;657;Administrativo;R$ 2.513,33;0;265;BOM;0;0;0,07;
0;0;12/23/63;M;11/11/1987;351;Operacional ;R$ 6.655,00;0;393;BOM;4;2;0,16;
0;0;2/24/69;M;6/14/89;658;Coordenação;R$ 18.196,67;1;698;OTIMO;27;18;0,09;
1;0;8/24/67;M;6/19/89;659;Coordenação;R$ 12.973,33;1;699;OTIMO;29;20;0,22;
0;0;6/29/64;M;6/26/89;660;Operacional ;R$ 6.328,33;0;558;OTIMO;9;6;0,05;
0;0;6/17/66;M;6/28/89;409;Operacional ;R$ 6.055,00;0;528;BOM;5;3;0,19;
0;0;05/08/1969;M;6/29/89;661;Administrativo;R$ 7.798,33;0;700;BOM;6;4;0,22;
0;0;8/27/61;M;07/12/1989;274;Operacional ;R$ 6.405,00;0;380;OTIMO;0;0;0,19;
0;0;7/19/64;M;7/14/89;662;Administrativo;R$ 3.890,00;0;567;BOM;25;17;0,21;
0;0;10/26/68;M;7/17/89;194;Operacional ;R$ 4.731,67;0;701;OTIMO;2;1;0,23;
1;0;09/04/1966;M;7/20/89;663;Coordenação;R$ 19.281,67;1;241;OTIMO;1;0;0,19;
0;0;12/02/1967;M;8/29/89;664;Operacional ;R$ 6.435,00;0;617;BOM;24;16;0,25;
0;0;12/26/64;M;8/29/89;653;Operacional ;R$ 2.828,33;0;352;BOM;6;4;0,21;
0;0;8/30/55;M;9/18/89;350;Operacional ;R$ 2.611,67;0;386;BOM;24;16;0,06;
0;0;9/20/68;M;9/27/89;497;Operacional ;R$ 4.016,67;0;325;BOM;16;11;0,06;
0;0;04/02/1968;M;9/27/89;665;Coordenação;R$ 13.065,00;1;702;BOM;19;13;0,19;
0;0;07/08/1967;M;9/27/89;666;Operacional ;R$ 2.858,33;0;703;OTIMO;26;18;0,14;
0;0;10/31/65;M;9/28/89;667;Operacional ;R$ 3.705,00;0;701;BOM;9;6;0,02;
0;0;4/25/67;M;1/22/90;591;Operacional ;R$ 4.105,00;0;656;OTIMO;23;15;0,05;
0;0;1/15/70;M;02/11/1992;409;Operacional ;R$ 6.056,67;0;473;BOM;23;15;0,19;
1;0;03/06/1974;M;2/21/92;668;Administrativo;R$ 12.083,33;1;689;BOM;23;15;0,23;
0;0;03/05/1968;F;3/16/95;669;Executivo;R$ 75.000,00;1;239;BOM;31;21;0,09;
0;0;02/11/1967;M;9/14/95;670;Administrativo;R$ 12.746,67;0;456;BOM;22;15;0,22;
0;0;8/27/74;M;6/30/97;1;Operacional ;R$ 3.865,00;0;493;BOM;15;10;0,03;
0;0;6/18/75;M;6/30/97;267;Operacional ;R$ 6.278,33;0;420;BOM;17;11;0,06;
0;0;11/12/1970;M;7/30/97;409;Operacional ;R$ 7.266,67;0;528;BOM;20;13;0,19;
0;0;10/02/1977;M;09/08/1998;671;Operacional ;R$ 5.425,00;0;327;BOM;13;9;0,1;
0;0;07/08/1975;M;11/23/98;409;Operacional ;R$ 6.456,67;0;473;BOM;26;18;0,19;
0;0;1/29/79;M;04/09/1999;280;Operacional ;R$ 4.981,67;0;633;OTIMO;15;10;0,04;
0;0;3/26/59;M;04/09/1999;227;Operacional ;R$ 7.485,00;0;380;BOM;22;15;0,12;
0;0;01/06/1977;M;04/09/1999;274;Operacional ;R$ 6.270,00;0;704;OTIMO;6;4;0,19;
0;0;10/20/77;M;04/09/1999;280;Operacional ;R$ 4.846,67;0;633;BOM;31;21;0,04;
0;0;09/06/1957;M;04/09/1999;49;Operacional ;R$ 4.128,33;0;561;BOM;20;13;0,08;
0;0;11/15/70;M;04/09/1999;281;Operacional ;R$ 7.175,00;0;315;BOM;24;16;0,02;
0;0;4/30/66;M;04/09/1999;267;Operacional ;R$ 5.768,33;0;416;BOM;29;20;0,06;
0;0;09/02/1960;M;04/09/1999;672;Administrativo;R$ 6.955,00;0;537;OTIMO;11;7;0,09;
0;0;3/23/71;M;04/09/1999;267;Operacional ;R$ 5.768,33;0;684;BOM;13;9;0,06;
0;0;01/09/1979;M;04/09/1999;498;Operacional ;R$ 3.995,00;0;680;BOM;4;2;0,02;
0;0;7/23/58;M;04/09/1999;209;Operacional ;R$ 3.871,67;0;421;BOM;11;7;0,08;
0;0;03/08/1972;M;04/09/1999;569;Operacional ;R$ 4.145,00;0;405;OTIMO;23;15;0,22;
0;0;8/30/70;M;04/09/1999;673;Operacional ;R$ 3.091,67;0;405;OTIMO;3;2;0,1;
0;0;04/03/1959;M;04/09/1999;569;Operacional ;R$ 4.105,00;0;405;OTIMO;0;0;0,22;
0;0;10/03/1969;M;04/09/1999;674;Operacional ;R$ 4.105,00;0;384;BOM;29;20;0,13;
0;0;2/24/67;M;04/09/1999;439;Operacional ;R$ 4.136,67;0;322;BOM;15;10;0,18;
0;0;5/13/69;M;4/13/99;136;Operacional ;R$ 4.023,33;0;527;OTIMO;13;9;0,16;
0;0;9/21/52;M;4/16/99;675;Operacional ;R$ 2.578,33;0;697;OTIMO;23;15;0,14;
0;0;6/21/67;M;05/01/1999;449;Operacional ;R$ 3.340,00;0;325;OTIMO;30;20;0,22;
0;0;8/31/80;M;06/01/1999;136;Operacional ;R$ 4.175,00;0;527;OTIMO;27;18;0,16;
0;0;7/27/74;M;06/10/1999;391;Administrativo;R$ 5.966,67;0;328;OTIMO;2;1;0,05;
1;0;6/23/59;M;09/09/1999;8;Coordenação;R$ 39.976,67;1;457;OTIMO;0;0;0,13;
1;0;1/20/63;M;04/05/2000;282;Operacional ;R$ 7.638,33;0;334;BOM;9;6;0,02;
0;0;10/04/1970;F;05/12/2000;447;Administrativo;R$ 9.981,67;0;464;BOM;13;9;0,06;
0;0;11/08/1979;M;06/01/2000;265;Administrativo;R$ 14.598,33;1;382;OTIMO;20;13;0,12;
0;0;12/01/1977;M;07/03/2000;329;Operacional ;R$ 3.986,67;0;405;OTIMO;22;15;0,25;
0;0;11/27/79;M;07/03/2000;676;Gerência;R$ 34.668,33;1;15;OTIMO;23;15;0,03;
0;0;12/05/1955;M;07/05/2000;433;Operacional ;R$ 4.650,00;0;527;OTIMO;11;7;0,08;
0;0;4/25/78;M;08/02/2000;287;Operacional ;R$ 4.271,67;0;322;BOM;20;13;0,1;
0;0;3/20/76;M;8/17/00;501;Operacional ;R$ 5.340,00;0;562;OTIMO;29;20;0,06;
0;0;3/14/80;F;12/11/2000;429;Administrativo;R$ 4.325,00;0;265;OTIMO;31;21;0,21;
0;0;04/02/1980;M;1/16/01;522;Administrativo;R$ 6.035,00;0;584;OTIMO;7;4;0,21;
0;0;07/08/1977;M;1/17/01;677;Operacional ;R$ 5.086,67;0;387;OTIMO;9;6;0,24;
0;0;04/03/1977;M;02/01/2001;678;Gerência;R$ 50.083,33;1;623;OTIMO;13;9;0,2;
0;0;05/12/1975;M;02/01/2001;679;Gerência;R$ 43.443,33;1;355;BOM;20;13;0,14;
0;0;06/10/1975;M;02/01/2001;680;Administrativo;R$ 17.025,00;1;705;BOM;29;20;0,02;
0;0;6/28/77;M;02/06/2001;414;Administrativo;R$ 11.163,33;0;706;BOM;3;2;0,15;
0;0;07/08/1967;M;2/13/01;367;Operacional ;R$ 6.323,33;0;428;BOM;1;0;0,22;
0;0;1/15/71;M;05/08/2001;331;Operacional ;R$ 3.948,33;0;427;BOM;18;12;0,2;
0;0;06/10/1979;M;06/04/2001;409;Operacional ;R$ 6.055,00;0;473;BOM;20;13;0,19;
0;0;10/24/79;M;06/04/2001;236;Administrativo;R$ 12.503,33;1;615;OTIMO;5;3;0,08;
0;0;11/03/1974;M;06/04/2001;480;Administrativo;R$ 4.216,67;0;539;OTIMO;0;0;0,26;
0;0;11/15/73;M;06/12/2001;328;Operacional ;R$ 5.738,33;0;385;BOM;23;15;0,03;
0;0;07/02/1980;M;07/10/2001;282;Operacional ;R$ 7.638,33;0;704;BOM;31;21;0,02;
0;0;09/05/1974;M;09/10/2001;274;Operacional ;R$ 6.725,00;0;414;BOM;19;13;0,19;
0;0;02/04/1972;M;12/11/2001;681;Operacional ;R$ 3.506,67;0;685;BOM;13;9;0,21;
0;0;3/30/72;M;01/09/2002;682;Operacional ;R$ 6.615,00;0;617;BOM;14;9;0,04;
0;0;5/31/77;M;1/14/02;267;Operacional ;R$ 5.768,33;0;424;OTIMO;8;5;0,06;
0;0;9/18/78;M;02/04/2002;683;Operacional ;R$ 4.845,00;0;558;BOM;27;18;0,15;
0;0;03/01/1976;F;07/10/2002;684;Administrativo;R$ 7.471,67;0;365;OTIMO;27;18;0,14;
0;0;04/09/1977;M;7/15/02;401;Administrativo;R$ 5.795,00;0;463;BOM;22;15;0,22;
0;0;04/11/1980;M;8/14/02;685;Administrativo;R$ 4.968,33;0;328;BOM;15;10;0,18;
0;0;04/07/1979;M;09/11/2002;686;Operacional ;R$ 4.616,67;0;509;OTIMO;31;21;0,19;
0;0;05/01/1977;M;10/16/02;365;Operacional ;R$ 3.986,67;0;633;OTIMO;32;22;0,16;
0;0;02/01/1963;M;10/16/02;569;Operacional ;R$ 3.986,67;0;386;INSATISFATORIO;19;13;0,22;
0;0;07/06/1969;M;11/05/2002;591;Operacional ;R$ 4.426,67;0;707;BOM;26;18;0,05;
0;0;01/09/1965;M;12/04/2002;286;Operacional ;R$ 3.423,33;0;348;BOM;4;2;0,07;
0;0;4/24/83;M;12/04/2002;296;Operacional ;R$ 5.340,00;0;333;BOM;32;22;0,08;
0;0;12/18/79;M;12/04/2002;218;Operacional ;R$ 4.505,00;0;510;OTIMO;9;6;0,05;
0;0;10/26/72;M;12/04/2002;433;Operacional ;R$ 3.880,00;0;394;OTIMO;27;18;0,08;
0;0;11/02/1981;M;12/04/2002;300;Operacional ;R$ 4.070,00;0;427;OTIMO;27;18;0,03;
0;0;1/22/65;M;12/05/2002;329;Operacional ;R$ 3.880,00;0;405;BOM;19;13;0,25;
0;0;3/14/78;M;12/05/2002;687;Operacional ;R$ 5.373,33;0;510;OTIMO;22;15;0,21;
0;0;4/27/61;M;12/05/2002;688;Operacional ;R$ 3.875,00;0;348;OTIMO;31;21;0,05;
0;0;10/26/64;M;12/06/2002;331;Operacional ;R$ 3.880,00;0;388;BOM;22;15;0,2;
0;0;07/01/1980;M;12/06/2002;398;Operacional ;R$ 5.766,67;0;534;BOM;2;1;0,25;
0;0;4/20/73;M;12/06/2002;1;Operacional ;R$ 4.626,67;0;493;BOM;28;19;0,03;
